,index,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
289,96822,6939092,8581093,15000.0,15000.0,15000.0, 36 months,13.68,510.34,C,C1,Chicago Transit Authority ,10+ years,MORTGAGE,90000.0,Verified,Sep-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6939092,,debt_consolidation,Debt consolidation,605xx,IL,4.92,0.0,Jul-1998,4.0,,,9.0,0.0,12926.0,66.3,18.0,f,0.0,0.0,17745.828223900004,17745.83,15000.0,2745.83,0.0,0.0,0.0,Jun-2015,7539.88,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,378821.0,,,,,,,,,,,,19500.0,,,
290,5470,985643,1209356,6000.0,6000.0,6000.0, 36 months,8.9,190.52,A,A5,Avports Management Inc,7 years,RENT,30000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=985643,,other,party help,121xx,NY,0.6,1.0,Aug-2001,0.0,21.0,,3.0,0.0,54.0,1.7,10.0,f,0.0,0.0,6836.8804967,6836.88,6000.0,836.88,0.0,0.0,0.0,May-2014,1127.72,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
291,650791,57225611,60928360,2500.0,2500.0,2500.0, 36 months,18.25,90.7,E,E1,Lab tech,4 years,RENT,25000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57225611,,other,Other,951xx,CA,22.52,0.0,Aug-2011,0.0,,,4.0,0.0,7065.0,91.8,4.0,w,2228.47,2228.47,450.97,450.97,271.53,179.44,0.0,0.0,0.0,Jan-2016,90.7,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,19446.0,,,,,,,,,,,,7700.0,,,
292,783095,45644323,48752041,30000.0,30000.0,30000.0, 60 months,9.99,637.27,B,B3,paramedic supervisor,10+ years,MORTGAGE,95000.0,Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45644323,,credit_card,Credit card refinancing,930xx,CA,14.1,0.0,Oct-2003,0.0,,,8.0,0.0,18111.0,75.1,20.0,w,26393.9,26393.9,5702.13,5702.13,3606.1,2096.03,0.0,0.0,0.0,Jan-2016,637.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,403453.0,,,,,,,,,,,,24100.0,,,
293,351060,10555646,12437741,24000.0,24000.0,24000.0, 60 months,14.49,564.56,C,C4,Soil Conservationist,4 years,MORTGAGE,60000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10555646,,debt_consolidation,Debt consolidation,978xx,OR,14.14,0.0,Mar-2003,1.0,,,7.0,0.0,19653.0,57.1,11.0,w,18512.49,18512.49,10162.08,10162.08,5487.51,4674.57,0.0,0.0,0.0,Jan-2016,564.56,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,191910.0,,,,,,,,,,,,34400.0,,,
294,318452,25187172,27629957,9000.0,9000.0,9000.0, 36 months,6.03,273.92,A,A1,BP,4 years,MORTGAGE,80000.0,Not Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25187172,,debt_consolidation,Debt consolidation,856xx,AZ,7.91,0.0,Jun-2003,0.0,70.0,,6.0,0.0,7143.0,28.3,27.0,w,0.0,0.0,9173.98171797,9173.98,9000.0,173.98,0.0,0.0,0.0,Dec-2014,8352.22,,Jan-2016,0.0,71.0,1.0,INDIVIDUAL,,,,0.0,0.0,165742.0,,,,,,,,,,,,25200.0,,,
295,749290,48628107,51876942,21000.0,21000.0,21000.0, 60 months,19.52,550.78,E,E3,Regional Mortgage Manager,10+ years,MORTGAGE,95000.0,Verified,May-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48628107,,credit_card,Credit card refinancing,280xx,NC,31.39,0.0,Feb-1993,3.0,59.0,,24.0,0.0,41934.0,71.0,50.0,f,0.0,0.0,23421.64,23421.64,21000.0,2421.64,0.0,0.0,0.0,Dec-2015,20139.73,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,77140.0,,,,,,,,,,,,58980.0,,,
296,862303,39700420,42524178,25000.0,25000.0,25000.0, 36 months,15.59,873.88,D,D1,Mechanic/Supervisor,10+ years,MORTGAGE,110000.0,Source Verified,Jan-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39700420,,debt_consolidation,Debt consolidation,906xx,CA,10.99,0.0,Dec-2004,1.0,32.0,,16.0,0.0,26055.0,60.7,26.0,f,0.0,0.0,25238.19,25238.19,25000.0,238.19,0.0,0.0,0.0,Feb-2015,25292.32,,Feb-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,501753.0,,,,,,,,,,,,42900.0,,,
297,604215,60506647,64527404,12000.0,12000.0,12000.0, 36 months,9.17,382.55,B,B2,LCSW Counselor,4 years,RENT,56000.0,Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60506647,,debt_consolidation,Debt consolidation,300xx,GA,29.58,0.0,Jan-2005,1.0,,,15.0,0.0,2951.0,11.7,25.0,f,10823.2,10823.2,1517.97,1517.97,1176.8,341.17,0.0,0.0,0.0,Jan-2016,382.55,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,3674.0,58053.0,,,,,,,,,,,,25200.0,,,
298,554937,63327124,67668907,5000.0,5000.0,5000.0, 36 months,7.89,156.43,A,A5,,,MORTGAGE,30000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63327124,,credit_card,Credit card refinancing,750xx,TX,17.0,0.0,Aug-1990,1.0,70.0,67.0,10.0,1.0,5725.0,33.5,21.0,w,4468.41,4468.41,595.62,595.62,531.59,64.03,0.0,0.0,0.0,Dec-2015,300.0,Jan-2016,Jan-2016,0.0,70.0,1.0,INDIVIDUAL,,,,0.0,0.0,52886.0,,,,,,,,,,,,17100.0,,,
299,390441,16191937,18294418,23725.0,23725.0,23725.0, 36 months,14.49,816.53,C,C4,Associate civil engineer,10+ years,RENT,112000.0,Source Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16191937,,debt_consolidation,Debt consolidation,918xx,CA,13.56,0.0,Dec-1988,1.0,,118.0,9.0,1.0,18121.0,82.7,18.0,f,11815.11,11815.11,16347.25,16347.25,11909.89,4437.36,0.0,0.0,0.0,Jan-2016,816.53,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22512.0,,,,,,,,,,,,21900.0,,,
